song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,mel_mean,mel_std,mel_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
One - Metallica - With Lyrics (128kbit_AAC).m4a,[99.38401442],129757,1297.57,0.42362788,0.31277868,0.0978305,0.48562768,0.30924425,0.09563201,0.23977107,0.16075811,0.025843168,0.17008452,5.1726723,26.756536,-13.112379,77.723145,6040.8867,0.015544368,2.2257214,4.953836,0.021246612,0.02107336,0.00044408647,2365.501087833294,794.6539224046975,631474.8563931709,2392.3899790974624,575.7511379949964,331489.3729025334,25.05480793888575,11.734192436104316,137.69127212752772,4567.597380363535,2071.6458825007167,4291716.662482172,0.2276135853426767,0.35573002049771313,0.12654384748330338,0.0161245348710816,0.14882660278028984,0.022149357695122177,0.14353975939676858,0.06987872237457743,0.004883035840703267,2.21328e-06,0.02053504,0.00042168793,-3.4534833e-06,0.018176353,0.00033037981,30.12951655328798,17.36974950676744,301.7081979278477
One Step Closer [Official HD Music Video] - Linkin Park (128kbit_AAC).m4a,[95.703125],123453,1299.5052631578947,0.47555074,0.28158534,0.07929031,0.52424276,0.2591536,0.067160584,0.25868043,0.12813179,0.016417757,7.7662954,54.524303,2972.8997,2.35486,32.287903,1042.5087,0.0055286144,1.6995736,2.8885505,0.17161341,0.08408693,0.007070612,2340.6144937988565,626.0560715764376,391946.2047577216,2346.939262540273,383.2887810099464,146910.28964809063,21.108862300925548,11.530392954026903,132.94996167427325,4752.350429853787,1274.2987240317361,1623837.238068911,2.5401563620029397,3.058163841123513,9.35236607915532,-0.017714071580529043,0.09467551435582186,0.008963453018539432,0.11234890491969814,0.05199552336953371,0.0027035344504717264,-5.2139483e-05,0.13225792,0.01749216,-0.0004386329,0.08476517,0.007185135,30.17445327604726,17.34124223568523,300.71868227671325
ONLAP - The Awakening [HD] (128kbit_AAC).m4a,[103.359375],129872,1298.72,0.3888985,0.29820865,0.088928394,0.49776426,0.27158213,0.07375685,0.2526713,0.13960855,0.019490546,4.29666,23.46345,550.53345,-0.59712285,34.113674,1163.7428,0.011289398,2.0652297,4.265174,0.13703819,0.045959257,0.002112253,2656.771524229884,777.7715254938505,604928.5458690313,2424.152058665921,511.50950939415276,261641.97820064684,22.741776386018536,12.302728527260625,151.35712921547238,5318.201174898413,1532.381426393879,2348192.8359569395,1.9512151746841084,2.2392242443806043,5.014125216621888,-0.02039054463905128,0.1229190793823306,0.015109100076199691,0.14056207521042957,0.06366423967461383,0.004053135413346674,3.5150543e-07,0.10199037,0.010402036,-4.80327e-05,0.06219228,0.0038678795,30.156219501133787,16.979728680703676,288.311186070311
Onyx - Slam (128kbit_AAC).m4a,[99.38401442],120472,1268.1263157894737,0.45713788,0.3138189,0.0984823,0.5444705,0.25471836,0.06488145,0.27028742,0.10138075,0.010278056,1.6920037,15.079584,227.39384,-2.5399084,64.82091,4201.75,0.010607465,4.231203,17.90308,0.07686332,0.03742021,0.001400272,1706.4454293400147,842.3486134181776,709551.1865275264,2048.8952303012275,457.42575207542905,209238.3186617719,23.01623662341358,11.255520464630141,126.68674092970792,3489.258067600498,1674.421878441536,2803688.6270036814,0.6996320698520886,0.8701036854442793,0.7570804234237173,-0.001261177621232245,0.07179369915513195,0.005154335238377595,0.06846122623597137,0.06548429807690417,0.004288193294624836,-9.676965e-08,0.063759595,0.004065286,-1.4491787e-05,0.04058971,0.0016475244,29.44583554123404,16.7564048833549,280.77710461491995
Orianthi - According To You (Official Video) (128kbit_AAC).m4a,[129.19921875],161600,1272.4409448818897,0.38113558,0.29983512,0.0899011,0.46977273,0.26635537,0.07094519,0.2541852,0.13683277,0.018723207,3.3812025,17.881002,319.73026,0.27324483,40.400627,1632.2108,0.012861083,3.148769,9.914746,0.12349043,0.047638994,0.0022694736,3034.9157808163354,1123.9425170080583,1263246.7815384096,2666.5920844198217,679.6416068462231,461912.71375651605,22.236705301186394,10.997492310055334,120.94483710972621,6196.679196195337,2109.617934450503,4450487.829355206,1.6832862444716918,2.117299540988297,4.482957346269253,0.010488858642127856,0.12296546300078422,0.015120505090997233,0.15589361515576625,0.08543226298255462,0.007298671558320371,-5.9009953e-06,0.08939578,0.007991605,-7.375703e-05,0.06594662,0.0043489574,29.54602103308515,16.79356042578541,282.0236717745059
Original The Lost Boys Cry Little Sister by G Tom Mac (128kbit_AAC).m4a,[99.38401442],126559,1332.2,0.43305135,0.31071225,0.096542105,0.5435078,0.24250491,0.058808632,0.26476428,0.11503568,0.013233208,1.5904776,12.345836,152.41965,-1.5796676,64.60757,4174.1377,0.012258061,2.7343867,7.476871,0.07209185,0.042584002,0.0018133973,1385.4053511297125,704.3719216868994,496139.8040608956,1857.5118517167102,585.5781668140361,342901.7894492871,20.753748488558422,12.188493737833065,148.55937959719586,2688.375410428357,1640.65715714955,2691755.907306043,0.8664708117986194,1.1698275872837767,1.368496583970182,-0.005915476323369842,0.06866731824914918,0.004715200595529936,0.05650476036426084,0.05130841859724856,0.0026325538189504814,-0.0024390877,0.059902437,0.003588302,-0.0025225165,0.037577216,0.0014120472,30.93362358276644,16.59738839297524,275.47330146726927
P!nk - Fukin' Perfect Lyrics (128kbit_AAC).m4a,[92.28515625],84979,1287.560606060606,0.29848614,0.30371553,0.09224313,0.37135968,0.2800016,0.0784009,0.22321253,0.17178631,0.029510537,0.97408384,9.875157,97.51873,-7.1807723,71.75869,5149.31,0.012356669,2.5921764,6.7193785,0.050760973,0.047634773,0.0022690718,2527.462483088458,1397.90868192048,1954148.6829886537,2458.0039943928195,1073.7718083660147,1152985.8964416215,22.445190377225693,14.916833134346897,222.51191075794947,5491.3001281927245,2934.2485322197836,8609814.448833954,0.6766430946617591,1.1937652758475517,1.4250755338193812,0.04745946648255163,0.13283572141262534,0.017645328883212612,0.1268363456607972,0.09960717142076146,0.009921588598444959,-1.2485367e-05,0.042973895,0.0018467557,6.1421792e-06,0.039265074,0.001541746,29.897098879956026,12.421121809062125,154.28426699555877
P!nk - Raise Your Glass (Official Video) (128kbit_AAC).m4a,[123.046875],65786,832.7341772151899,0.43048632,0.30194336,0.0911698,0.58763224,0.24960557,0.062302936,0.263657,0.117551364,0.013818324,1.0949445,10.847102,117.65962,-4.850154,51.51954,2654.263,0.014504332,3.4959464,12.221642,0.059345823,0.04176011,0.0017439068,2902.928044987744,844.833266148914,713743.2475918418,2647.6743100250274,509.6089532135389,259701.28519539884,22.091691321173712,11.196936291091781,125.37138230676817,5974.276374368106,1714.8190630367767,2940604.4189543286,0.7588241877155167,1.092586531513086,1.1937453288437958,0.023308283860040406,0.08331584543159366,0.006941530099981208,0.1479545097232972,0.07694569551474287,0.005920640058247521,-3.8368194e-06,0.038918067,0.0015146158,-0.00023564901,0.04989858,0.0024898683,19.33604982921439,11.21455359707832,125.76621238174226
P!nk - Revenge ft. Eminem _ lyrics (128kbit_AAC).m4a,[86.1328125],109465,1272.8488372093022,0.43637654,0.3096587,0.09588851,0.4881655,0.2760475,0.076202214,0.25560853,0.13415518,0.017997615,13.270296,107.31093,11515.635,2.4619865,42.828644,1834.2928,0.013843221,4.2422757,17.996902,0.21393763,0.11182381,0.012504565,2211.2760934122266,1087.1363975211605,1181865.5468152864,2477.7043240314515,623.9019756350145,389253.6752012743,21.966606643154183,11.25410220810519,126.65481651047808,4740.683833733432,2277.537241433877,5187175.886118235,2.2450666948094056,2.8627081036908586,8.195097686937311,-0.026138171233258047,0.1172065453669434,0.013737374276853362,0.08833109852699303,0.07564117131360802,0.005721586797694597,4.213363e-05,0.16826016,0.028311482,0.00039651626,0.12359392,0.015275457,29.555492274429156,17.1189812680905,293.0595196572334
P!nk - So What (Official Video) (128kbit_AAC).m4a,[123.046875],54214,742.6575342465753,0.4142852,0.29040116,0.08433284,0.57414114,0.24211594,0.05862013,0.2682358,0.10669062,0.011382889,6.825601,33.82214,1143.9371,4.4448586,24.923456,621.17865,0.009503002,2.2686691,5.146859,0.17432503,0.060679134,0.0036819575,2856.087776391246,722.102966398123,521432.69408096874,2644.378248361379,329.44439089990664,108533.6066954105,22.510017018292366,11.497962925733146,132.20315144153392,5936.35993697695,1330.8844693167798,1771253.4706686067,2.5318172368193,2.994090264413038,8.964576511452936,0.0050013704328138574,0.07937362740113482,0.006300172726814181,0.14358114236648606,0.0625441548878566,0.003911771310636196,-2.053409e-05,0.13191427,0.017401377,-0.0002913917,0.08851565,0.007835019,17.244474264591684,10.035497746500859,100.71121502002381
P!nk - Who Knew (Official Video) (128kbit_AAC).m4a,[69.83741554],39580,842.1276595744681,0.36825344,0.31177872,0.097205974,0.48354378,0.26605254,0.07078395,0.2584836,0.12852852,0.01651958,4.0179663,25.074745,628.74286,-2.5135581,45.13513,2037.18,0.014563211,3.373121,11.377945,0.119420245,0.06754722,0.004562626,2684.825084642951,874.1231073732076,764091.2068437923,2719.705561248128,563.1559102205763,317144.57921636576,23.132170612640902,10.821495774556347,117.10477079874087,5976.526360762747,1918.3098322532849,3679912.612519626,1.401957221356136,2.0048621766804082,4.0194723474837035,-0.002050423517875935,0.0941644201373021,0.008866938019794346,0.10682267227409056,0.05664869580871553,0.0032090747368283845,-0.00014097843,0.10108087,0.0102173425,-0.00039786895,0.07007898,0.0049110632,19.554166063588557,11.57597959403327,134.0033035614747
P.O.D - Youth Of The Nation (TRADUÇÃO) (128kbit_AAC).m4a,[99.38401442],120931,1570.5324675324675,0.43776366,0.28944072,0.08377593,0.52273375,0.2503644,0.06268233,0.2625102,0.120090514,0.014421731,11.996821,79.78389,6365.469,3.4435906,42.660156,1819.889,0.0125868805,2.1763866,4.736659,0.19964334,0.11509101,0.01324594,2043.0699781242538,809.5585622234216,655385.0656692536,2190.833075184841,658.4327426470893,433533.6765897681,21.93913410139634,12.386758597371863,153.43178854956577,4331.461308246057,1820.380596411258,3313785.515790608,2.450162607925423,3.1614423480915645,9.994717720306705,0.02607285080327875,0.0834555252641455,0.0069648246971144275,0.08928857573045666,0.05012810735324805,0.002512827146818761,4.6926048e-06,0.17136796,0.029366978,0.00011283398,0.08997126,0.008094828,36.467692670141645,13.620117763337483,185.50760788718125
P.O.D. Alive (128kbit_AAC).m4a,[107.66601562],136339,1274.196261682243,0.50654,0.26996344,0.07288025,0.55060244,0.22442938,0.05036855,0.27152643,0.09801389,0.009606723,21.69174,108.77436,11831.861,9.446272,20.471083,419.06522,0.01396585,1.8277631,3.3407178,0.3209327,0.06989415,0.004885192,3224.22590676871,664.1630032355547,441112.49486687145,2784.141663294945,290.2452238262696,84242.28995396133,19.729026281391352,11.692415894939483,136.7125894602335,6528.173025030839,1067.0430562383356,1138580.883866448,4.8429982871604835,5.168477576035187,26.71316045397856,-0.011021353713242314,0.06877445925103222,0.00472992624527189,0.1666050016326432,0.06765128765496975,0.004576696721375463,0.0023612694,0.2367876,0.05606837,0.010899512,0.13140546,0.017267395,29.58677940958315,16.986034064444823,288.52535323847997
